Date,Ticker,Open,High,Low,Close,Volume,Currency
2025-02-24,EMB.DE,90.85,91.03,90.78,90.91,5036730.0,
2025-02-25,EMB.DE,91.22,91.5,91.22,91.48,8637627.0,
2025-02-26,EMB.DE,91.65,91.81,91.56,91.78,5851933.0,
2025-02-27,EMB.DE,91.67,91.67,91.415,91.47,8490515.0,
2025-02-28,EMB.DE,91.67,92.04,91.545,92.03,8204301.0,
2025-03-03,EMB.DE,91.18,91.59,91.18,91.45,8870563.0,
2025-03-04,EMB.DE,91.43,91.46,91.23,91.31,7549845.0,
2025-03-05,EMB.DE,91.34,91.56,91.15,91.28,7621485.0,
2025-03-06,EMB.DE,90.84,90.91,90.655,90.74,6056233.0,
2025-03-07,EMB.DE,90.97,91.09,90.87,90.99,5292949.0,
2025-03-10,EMB.DE,90.98,91.11,90.8,90.87,6780922.0,
2025-03-11,EMB.DE,90.92,91.01,90.6332,90.69,10043136.0,
2025-03-12,EMB.DE,90.83,90.92,90.67,90.67,7540906.0,
2025-03-13,EMB.DE,90.6,90.68,90.4725,90.63,9328710.0,
2025-03-14,EMB.DE,90.44,90.82,90.44,90.72,4198666.0,
2025-03-17,EMB.DE,90.81,90.98,90.78,90.96,6304443.0,
2025-03-18,EMB.DE,90.75,91.05,90.735,90.93,4764693.0,
2025-03-19,EMB.DE,90.94,91.5,90.895,91.43,7578227.0,
2025-03-20,EMB.DE,91.58,91.66,91.185,91.25,8001299.0,
2025-03-21,EMB.DE,91.15,91.15,90.87,90.98,5559817.0,
2025-03-24,EMB.DE,91.01,91.055,90.79,90.92,4259191.0,
2025-03-25,EMB.DE,90.79,91.1,90.79,91.01,4176201.0,
2025-03-26,EMB.DE,90.93,90.93,90.46,90.49,8930692.0,
2025-03-27,EMB.DE,90.3,90.46,90.29,90.29,5748783.0,
2025-03-28,EMB.DE,90.58,90.58,90.28,90.39,5205066.0,
2025-03-31,EMB.DE,90.23,90.62,90.23,90.59,6536488.0,
2025-04-01,EMB.DE,90.39,90.63,90.32,90.48,10159097.0,
2025-04-02,EMB.DE,90.62,90.62,90.225,90.44,4780653.0,
2025-04-03,EMB.DE,90.2,90.37,89.86,89.9,7118277.0,
2025-04-04,EMB.DE,89.36,89.45,88.55,88.59,15339203.0,
2025-04-07,EMB.DE,87.64,89.4,87.04,87.16,21774196.0,
2025-04-08,EMB.DE,88.26,88.33,86.36,86.54,13280701.0,
2025-04-09,EMB.DE,86.26,88.935,84.78,88.77,18436694.0,
2025-04-10,EMB.DE,88.08,88.08,86.83,87.05,10675272.0,
2025-04-11,EMB.DE,86.59,87.63,86.19,87.36,7298431.0,
2025-04-14,EMB.DE,88.87,88.87,87.9,88.27,5177595.0,
2025-04-15,EMB.DE,88.44,88.85,88.32,88.54,4518695.0,
2025-04-16,EMB.DE,88.64,88.75,88.345,88.57,3566850.0,
2025-04-17,EMB.DE,88.93,88.965,88.75,88.8,3325421.0,
2025-04-21,EMB.DE,88.36,88.5071,87.55,87.77,5740047.0,
2025-04-22,EMB.DE,88.52,89.01,88.37,88.68,5868060.0,
2025-04-23,EMB.DE,89.84,90.07,88.96,89.07,5841835.0,
2025-04-24,EMB.DE,89.55,90.03,89.46,90.02,3271671.0,
2025-04-25,EMB.DE,90.16,90.4451,90.025,90.38,4015092.0,
2025-04-28,EMB.DE,90.23,90.52,90.09,90.48,5043598.0,
2025-04-29,EMB.DE,90.28,90.62,90.17,90.6,5574114.0,
2025-04-30,EMB.DE,89.76,90.205,89.76,89.96,12070485.0,
2025-05-01,EMB.DE,89.82,89.84,89.43,89.6,4837575.0,
2025-05-02,EMB.DE,89.54,89.5799,89.315,89.36,3303063.0,
2025-05-05,EMB.DE,89.36,89.37,89.09,89.18,4309071.0,
2025-05-06,EMB.DE,89.49,89.62,89.1699,89.55,7230473.0,
2025-05-07,EMB.DE,90.0,90.03,89.65,89.9,4383445.0,
2025-05-08,EMB.DE,89.95,89.95,89.525,89.54,5234514.0,
2025-05-09,EMB.DE,89.68,89.76,89.61,89.68,3615836.0,
2025-05-12,EMB.DE,90.21,90.26,90.07,90.2,6084772.0,
2025-05-13,EMB.DE,90.42,90.45,90.2201,90.28,4821761.0,
2025-05-14,EMB.DE,90.2,90.21,89.87,89.98,3366711.0,
2025-05-15,EMB.DE,90.15,90.32,89.96,90.28,4056749.0,
2025-05-16,EMB.DE,90.52,90.69,90.26,90.45,3062019.0,
2025-05-19,EMB.DE,89.9,90.52,89.82,90.51,3858734.0,
2025-05-20,EMB.DE,90.16,90.45,90.16,90.37,5181895.0,
2025-05-21,EMB.DE,90.1,90.2,89.5,89.54,7544949.0,
2025-05-22,EMB.DE,89.59,89.99,89.45,89.84,6326142.0,
2025-05-23,EMB.DE,89.93,89.99,89.675,89.93,4432902.0,
2025-05-27,EMB.DE,90.09,90.555,90.09,90.48,6079020.0,
2025-05-28,EMB.DE,90.36,90.435,90.125,90.29,4109662.0,
2025-05-29,EMB.DE,90.19,90.65,90.19,90.6,4568653.0,
2025-05-30,EMB.DE,90.62,90.67,90.4343,90.6,8235745.0,
2025-06-02,EMB.DE,90.08,90.28,89.955,90.16,5414903.0,
2025-06-03,EMB.DE,90.39,90.45,90.305,90.45,5761630.0,
2025-06-04,EMB.DE,90.76,90.92,90.695,90.79,4655765.0,
2025-06-05,EMB.DE,90.91,90.92,90.47,90.57,6480055.0,
2025-06-06,EMB.DE,90.66,90.66,90.39,90.43,5160164.0,
2025-06-09,EMB.DE,90.6,90.76,90.46,90.66,3577564.0,
2025-06-10,EMB.DE,90.96,91.06,90.8,91.06,6668161.0,
2025-06-11,EMB.DE,91.15,91.395,91.15,91.33,6011023.0,
2025-06-12,EMB.DE,91.34,91.49,91.3,91.49,5468098.0,
2025-06-13,EMB.DE,91.19,91.19,90.84,90.91,6522404.0,
2025-06-16,EMB.DE,91.1,91.33,90.975,91.01,5454123.0,
2025-06-17,EMB.DE,91.18,91.25,90.98,91.08,4668475.0,
2025-06-18,EMB.DE,91.28,91.28,90.805,91.02,5097781.0,
2025-06-20,EMB.DE,91.07,91.25,90.945,91.14,3351476.0,
2025-06-23,EMB.DE,91.18,91.47,90.96,91.4,5895650.0,
2025-06-24,EMB.DE,91.63,92.045,91.49,91.95,10997508.0,
2025-06-25,EMB.DE,91.83,91.91,91.655,91.9,5299284.0,
2025-06-26,EMB.DE,92.0,92.19,91.8101,92.18,5574884.0,
2025-06-27,EMB.DE,92.08,92.27,91.94,92.1,6464929.0,
2025-06-30,EMB.DE,92.44,92.63,92.26,92.62,13050678.0,
2025-07-01,EMB.DE,92.62,92.62,92.18,92.42,10515449.0,
2025-07-02,EMB.DE,92.21,92.34,92.04,92.33,10020748.0,
2025-07-03,EMB.DE,92.25,92.58,92.19,92.49,3216935.0,
2025-07-07,EMB.DE,92.29,92.29,91.955,92.02,6999268.0,
2025-07-08,EMB.DE,91.9,91.9,91.65,91.73,8096675.0,
2025-07-09,EMB.DE,91.87,92.4,91.81,92.38,6169006.0,
2025-07-10,EMB.DE,92.27,92.305,92.03,92.24,5247597.0,
2025-07-11,EMB.DE,92.18,92.18,91.735,91.76,6747999.0,
2025-07-14,EMB.DE,91.66,91.875,91.62,91.77,5403448.0,
2025-07-15,EMB.DE,91.93,91.93,91.46,91.52,8144421.0,
2025-07-16,EMB.DE,91.48,91.7,91.22,91.59,9524608.0,
2025-07-17,EMB.DE,91.6,91.765,91.52,91.69,5462544.0,
2025-07-18,EMB.DE,92.07,92.07,91.855,91.89,6848174.0,
2025-07-21,EMB.DE,92.48,92.48,92.18,92.24,4334524.0,
2025-07-22,EMB.DE,92.36,92.52,92.23,92.4,8572626.0,
2025-07-23,EMB.DE,92.42,92.47,92.33,92.44,7278848.0,
2025-07-24,EMB.DE,92.3,92.555,92.3,92.42,3561919.0,
2025-07-25,EMB.DE,92.51,92.735,92.41,92.72,4583258.0,
2025-07-28,EMB.DE,92.68,92.71,92.57,92.66,7068128.0,
2025-07-29,EMB.DE,92.87,93.09,92.81,93.01,6547895.0,
2025-07-30,EMB.DE,92.88,93.04,92.65,92.85,6119035.0,
2025-07-31,EMB.DE,92.92,93.045,92.79,92.87,7525666.0,
2025-08-01,EMB.DE,92.64,92.78,92.545,92.72,11771523.0,
2025-08-04,EMB.DE,93.0,93.2,92.92,93.18,5397905.0,
2025-08-05,EMB.DE,93.17,93.2703,93.08,93.18,8602398.0,
2025-08-06,EMB.DE,93.18,93.245,92.87,93.24,5786461.0,
2025-08-07,EMB.DE,93.34,93.48,93.26,93.38,5698342.0,
2025-08-08,EMB.DE,93.23,93.4,93.23,93.38,3442732.0,
2025-08-11,EMB.DE,93.38,93.5972,93.38,93.5,3606651.0,
2025-08-12,EMB.DE,93.57,93.72,93.495,93.68,7298104.0,
2025-08-13,EMB.DE,94.11,94.18,94.0,94.14,6574926.0,
2025-08-14,EMB.DE,93.95,94.075,93.8,93.93,7868268.0,
2025-08-15,EMB.DE,93.96,93.995,93.74,93.85,3679471.0,
2025-08-18,EMB.DE,93.7,94.04,93.7,93.94,2727206.0,
2025-08-19,EMB.DE,93.94,94.09,93.905,93.98,4412663.0,
2025-08-20,EMB.DE,93.87,93.94,93.74,93.83,4509476.0,
2025-08-21,EMB.DE,93.75,93.785,93.46,93.53,11054822.0,
2025-08-22,EMB.DE,93.53,94.27,93.53,94.21,8250378.0,
2025-08-25,EMB.DE,93.97,94.03,93.84,93.84,4721238.0,
2025-08-26,EMB.DE,93.75,93.83,93.6,93.82,6172132.0,
2025-08-27,EMB.DE,93.74,93.74,93.49,93.71,4194706.0,
2025-08-28,EMB.DE,93.91,94.3,93.855,94.26,9425611.0,
2025-08-29,EMB.DE,94.07,94.19,94.00427,94.12,8476409.0,
2025-09-02,EMB.DE,93.115,93.38,93.03,93.36,9614858.0,
2025-09-03,EMB.DE,93.42,93.78,93.4,93.76,9263853.0,
2025-09-04,EMB.DE,94.02,94.14,93.845,94.13,5900182.0,
2025-09-05,EMB.DE,94.66,94.78,94.55,94.76,10635491.0,
2025-09-08,EMB.DE,94.5,94.79,94.5,94.75,6535207.0,
2025-09-09,EMB.DE,94.7,94.76,94.55,94.66,6004064.0,
2025-09-10,EMB.DE,94.84,95.31,94.75,95.18,9816166.0,
2025-09-11,EMB.DE,95.31,95.7,95.28,95.53,11143541.0,
2025-09-12,EMB.DE,95.42,95.42,95.18,95.25,5215810.0,
2025-09-15,EMB.DE,95.38,95.65,95.34,95.59,5308684.0,
2025-09-16,EMB.DE,95.71,95.71,95.45,95.53,5454679.0,
2025-09-17,EMB.DE,95.74,95.9,95.305,95.48,8381880.0,
2025-09-18,EMB.DE,95.77,95.77,95.04,95.08,7793664.0,
2025-09-19,EMB.DE,94.96,95.05,94.84,94.98,6499614.0,
2025-09-22,EMB.DE,95.12,95.235,95.04,95.19,5110127.0,
2025-09-23,EMB.DE,95.34,95.565,95.3,95.56,5840278.0,
2025-09-24,EMB.DE,95.73,95.8,95.4336,95.5,7173634.0,
2025-09-25,EMB.DE,95.6,95.6,95.175,95.26,7982640.0,
2025-09-26,EMB.DE,95.3,95.395,95.1,95.23,6119875.0,
2025-09-29,EMB.DE,95.23,95.47,95.23,95.39,4182261.0,
2025-09-30,EMB.DE,95.43,95.505,95.17,95.19,7422900.0,
2025-10-01,EMB.DE,94.88,95.17,94.84,95.12,10072502.0,
2025-10-02,EMB.DE,94.92,95.24,94.91,95.17,6074040.0,
2025-10-03,EMB.DE,95.27,95.33,95.13,95.21,4600809.0,
2025-10-06,EMB.DE,95.18,95.18,95.03,95.09,5126805.0,
2025-10-07,EMB.DE,95.07,95.175,94.97,95.05,7018281.0,
2025-10-08,EMB.DE,95.27,95.27,95.005,95.1,10027526.0,
2025-10-09,EMB.DE,95.19,95.22,94.8835,95.05,7375716.0,
2025-10-10,EMB.DE,95.14,95.23,94.57,94.63,16586388.0,
2025-10-13,EMB.DE,95.01,95.3,94.915,95.28,4121691.0,
2025-10-14,EMB.DE,95.03,95.44,94.905,95.24,9988278.0,
2025-10-15,EMB.DE,95.63,95.765,95.385,95.57,11401347.0,
2025-10-16,EMB.DE,95.66,95.78,95.56,95.71,7380413.0,
2025-10-17,EMB.DE,95.71,95.76,95.515,95.74,6359175.0,
2025-10-20,EMB.DE,95.97,96.16,95.9485,96.16,7665734.0,
